1,0,0.0
2,56603,259.17124542124543
3,140399,495.0599435825105
4,194804,462.7173396674584
5,251407,454.623869801085
6,324863,504.75916718458666
7,324863,485.5949177877429
8,405077,545.1911170928668
9,467868,544.159106769016
10,467868,518.0688738788617
11,467868,484.6364201367309
12,535218,499.7366946778711
13,627930,563.5196984654043
14,627930,541.3656349685317
15,711726,580.9533915598727
16,711726,551.5973029528017
17,803501,601.4679242458268
18,896213,649.806409512761
19,896213,630.0267135325132
20,896213,591.7941098784997
21,897330,503.3544623324171
22,950269,493.9798305349067
23,950269,477.35419701612494
24,1025435,493.6859082374465
25,1112529,521.2861962327805
26,1112529,502.42921013412814
27,1167829,497.0542668652905
28,1252847,519.4870837998093
29,1252847,506.42588625247583
30,1308147,501.37863631137174
31,1375497,506.68471654326447
32,1433199,503.9377637130802
33,1433199,480.1336683417085
34,1486138,475.41202815099166
35,1533500,467.4307312463804
36,1613714,481.03079261931026
37,1613714,467.6212002665971
38,1678459,471.09349125712197
39,1751915,479.5169016012043
40,1751915,471.10952752305917
41,1806320,468.4318352739815
42,1862923,467.1204332890349
43,1862923,459.6064934744529
44,1862923,452.33046011897534
45,1862923,448.8538454124904
46,1930273,453.5415883458647
47,1934932,428.4994242182655
48,1982579,424.57148363885557
49,2045370,427.32951696473344
50,2108161,429.95615108500573
51,2108161,423.04517087070815
52,2185892,431.7043883556504
53,2253242,435.91449023021863
54,2310944,436.16707245720323
55,2384563,442.52816182611116
56,2441166,442.2001630287112
57,2512343,447.2987697402389
58,2565486,445.61349267004795
59,2643217,452.81500008565604
60,2735929,465.24657347889666
61,2765949,455.0830056433966
62,2818888,453.2775892842786
63,2905982,463.0309114085405
64,2960387,461.5940062993108
65,3015280,460.37620618053006
66,3100298,468.90377809371125
67,3190852,479.07813344543877
68,3290851,492.21499297017556
69,3345744,490.43447669305186
70,3345744,483.91559033251855
71,3345744,480.90381187834186
72,3345744,478.70884663261364
73,3345744,475.60578276259116
74,3418671,479.70575028765467
75,3477187,479.3541405313004
76,3524549,475.73752125907725
77,3599186,480.12832997612156
78,3691898,489.66762162448936
79,3747198,488.2469901495804
80,3747198,483.82156229825694
81,3811943,485.165203003691
82,3902497,493.63704209674154
83,3982711,499.11160960449143
84,4037604,497.499199093127
85,4096120,496.9149955720542
86,4153822,496.1327695762267
87,4153822,492.4682561324054
88,4228459,496.15824180981883
89,4236578,482.8834558614008
90,4244697,470.3473838175653
91,4299590,469.34656361889796
92,4358106,469.2139404183848
93,4415808,468.89884681546926
94,4483158,470.77160558647483
95,4530805,468.20347215045985
96,4530805,460.8691892991557
97,4588344,460.6447338038491
98,4675438,466.7130507696301
99,4728377,465.4464109934245
100,4781316,464.2144507660343
101,4859047,468.1207911444234
102,4929857,470.5408991123413
103,5029856,478.9244363193175
104,5029856,477.7689545774046
105,5029856,476.61903498464915
106,5097206,478.21574661312724
107,5152506,477.349082823791
108,5234267,481.79037572946004
109,5321361,487.2461153891936
110,5321361,484.71188879982515
111,5321361,479.8168686431508
112,5388711,481.3068060021436
113,5456061,482.76889997876407
114,5456061,478.0315588420831
115,5456061,474.0361257363291
116,5541079,478.83503283788457
117,5595443,477.854989538409
118,5669062,480.44119765756756
119,5746793,483.7449283657974
120,5746793,481.9881574422759
121,5821430,484.68295200985784
122,5829549,475.4197147261028
123,5837668,466.52825061935584
124,5845787,457.98661871969034
125,5898726,457.08487342213544
126,5972345,459.57730871930625
127,6034200,460.12017324467763
128,6124754,465.3007673022867
129,6182456,465.11559323819057
130,6235395,464.1744768597441
131,6288334,463.2529117523556
132,6366065,466.22810229669557
133,6428856,466.8333914255838
134,6509070,470.1318868633172
135,6509070,467.9283126293996
136,6509070,465.74529894959784
137,6563475,465.0658966909941
138,6628220,465.95571177504394
139,6695570,467.2218888253109
140,6695570,465.814427538803
141,6770207,468.1506195718316
142,6824612,467.4711966573053
143,6824612,464.72087924060634
144,6824612,462.00273494090095
145,6889357,462.876214407611
146,6954102,463.7366462609531
147,7041196,467.7634210019332
148,7128290,471.75976174718727
149,7128290,469.0775446816351
150,7158310,465.01555831281627
151,7211249,464.2026559894945
152,7258611,462.6442693793262
153,7313016,462.0653574948821
154,7369619,461.790297516104
155,7443075,463.7603274888781
156,7443075,461.96707982397885
157,7473095,458.21908148874854
158,7473095,454.29148936170213
159,7473095,451.8140651261774
160,7529698,451.6319381965187
161,7594443,452.47572121399884
162,7667899,454.39940028918863
163,7667899,451.9834364868848
164,7741518,453.90954078521503
165,7825314,457.0754187986262
166,7825314,456.3983016248877
167,7883016,456.322452547308
168,7883016,453.9521920151106
169,7980368,458.7156553928218
170,8043159,459.2416923603974
171,8043159,456.7329729361393
172,8130253,460.18650274801473
173,8183192,459.5156191214209
174,8187851,453.1711488330132
175,8253084,453.99748056791736
176,8308384,453.66546721342803
177,8401096,457.64582833983394
178,8431116,454.39736991026433
179,8461136,451.217269808765
180,8553848,455.1105341285761
181,8553848,451.4118348628695
182,8553848,447.772769864577
183,8553848,447.02628690880584
184,8610451,446.9014895936057
185,8610451,445.27909935254326
186,8611568,439.2424574736681
187,8611568,436.10604410908263
188,8611568,434.8486133834253
189,8686734,436.7387631975867
190,8771711,439.6340772742992
191,8839061,440.6772892476281
192,8894361,440.46535697837385
193,8949661,440.2562437587009
194,8949661,439.56645808980267
195,9011516,440.03046979144796
196,9091934,442.36960414152816
197,9091934,441.4395929326426
198,9139581,440.4596122428326
199,9144240,435.2389610513239
200,9211590,436.251912120595
201,9211590,433.09323767119747
202,9241285,430.479937020785
203,9306030,431.2460031326172
204,9306030,430.73900244390137
205,9306030,430.2331924808832
206,9370775,430.99479353515284
207,9457869,433.8611331556518
208,9457869,432.0733228260125
209,9531325,433.6342873781284
210,9596558,434.4122693054606
211,9651858,434.25783200831455
212,9651858,433.63545691436786
